cik,company,sector,filing_date,n_paragraphs,year,month,fiscal_year,assets,net_income,revenue,liabilities,roa,log_assets,leverage,revenue_prev,sales_growth,has_ai
313927,Church & Dwight,Consumer Staples,2024-02-15,2,2024,2,2023,8569200000.0,755600000.0,5867900000.0,4713800000.0,0.08817625916071511,22.871440216307338,0.5500863557858376,5375600000.0,0.09158047473770359,1
313927,Church & Dwight,Consumer Staples,2025-02-13,3,2025,2,2024,8883100000.0,585300000.0,6107100000.0,4522300000.0,0.06588916031565557,22.907416432128674,0.5090902950546543,5867900000.0,0.04076415753506368,1
313927,Church & Dwight,Consumer Staples,2026-02-12,6,2026,2,2025,8912400000.0,736800000.0,6203200000.0,4910200000.0,0.08267133432072168,22.910709402427525,0.5509402630043535,6107100000.0,0.015735782941166843,1
315189,Deere & Company,Industrials,2019-12-19,6,2019,12,2019,73011000000.0,3253000000.0,39258000000.0,61580000000.0,0.044554930079029186,25.013875951674475,0.8434345509580748,,,1
315189,Deere & Company,Industrials,2020-12-17,9,2020,12,2020,75091000000.0,2751000000.0,35540000000.0,62147000000.0,0.03663554886737425,25.04196654832204,0.8276224847185415,39258000000.0,-0.0947068113505527,1
315189,Deere & Company,Industrials,2021-12-16,9,2021,12,2021,84114000000.0,5963000000.0,44024000000.0,65680000000.0,0.07089188482297834,25.155438858560867,0.7808450436312623,35540000000.0,0.238716938660664,1
315189,Deere & Company,Industrials,2022-12-15,35,2022,12,2022,90030000000.0,7131000000.0,52577000000.0,69673000000.0,0.07920693102299234,25.2234087850668,0.7738864822836832,44024000000.0,0.19428039251317464,1
315189,Deere & Company,Industrials,2023-12-15,39,2023,12,2023,104087000000.0,10166000000.0,61251000000.0,82201000000.0,0.09766829671332636,25.368492924846034,0.7897335882482923,52577000000.0,0.16497708123323895,1
315189,Deere & Company,Industrials,2024-12-12,38,2024,12,2024,107320000000.0,7100000000.0,51716000000.0,84395000000.0,0.06615728661945583,25.399080862503833,0.7863865076407007,61251000000.0,-0.15567092782158654,1
315189,Deere & Company,Industrials,2025-12-18,48,2025,12,2025,105996000000.0,5027000000.0,45684000000.0,79989000000.0,0.04742631797426318,25.38666719449741,0.7546416845918714,51716000000.0,-0.11663701755742906,1
315293,Aon plc,Financials,2019-02-19,0,2019,2,2018,26422000000.0,,10770000000.0,22203000000.0,,23.997462833402576,0.8403224585572628,,,0
315293,Aon plc,Financials,2020-02-14,0,2020,2,2019,29405000000.0,1532000000.0,11013000000.0,25956000000.0,0.0520999829960891,24.10443056485833,0.8827070226152015,10770000000.0,0.02256267409470758,0
315293,Aon plc,Financials,2021-02-19,0,2021,2,2020,32114000000.0,1969000000.0,11066000000.0,28531000000.0,0.06131282306782089,24.192557909073905,0.8884287226754687,11013000000.0,0.0048124943248888385,0
315293,Aon plc,Financials,2022-02-18,0,2022,2,2021,31917000000.0,1255000000.0,12193000000.0,30759000000.0,0.03932073816461447,24.18640462014875,0.9637183945859573,11066000000.0,0.10184348454726178,0
315293,Aon plc,Financials,2023-02-17,0,2023,2,2022,32704000000.0,2589000000.0,12479000000.0,33133000000.0,0.07916462818003914,24.21076323152765,1.013117661448141,12193000000.0,0.023456081358156355,0
315293,Aon plc,Financials,2024-02-16,3,2024,2,2023,33959000000.0,2564000000.0,13376000000.0,34701000000.0,0.07550281221472953,24.248419751548468,1.02184987779381,12479000000.0,0.07188075967625607,1
315293,Aon plc,Financials,2025-02-18,7,2025,2,2024,48965000000.0,2654000000.0,15698000000.0,42535000000.0,0.05420198100684162,24.614371594119167,0.8686817114265292,13376000000.0,0.17359449760765555,1
315293,Aon plc,Financials,2026-02-13,15,2026,2,2025,50784000000.0,3695000000.0,17181000000.0,41236000000.0,0.07275913673597983,24.65084718129041,0.8119880277252678,15698000000.0,0.09447063320168181,1
316709,Charles Schwab Corporation,Financials,2019-02-22,0,2019,2,2018,296482000000.0,3507000000.0,10132000000.0,275812000000.0,0.011828711355158155,26.4152523452783,0.9302824454772971,,,0
316709,Charles Schwab Corporation,Financials,2020-02-26,0,2020,2,2019,294000000000.0,3704000000.0,10721000000.0,272260000000.0,0.012598639455782313,26.406845604285092,0.9260544217687074,10132000000.0,0.05813264903276738,0
316709,Charles Schwab Corporation,Financials,2021-02-24,0,2021,2,2020,549009000000.0,3299000000.0,11691000000.0,492949000000.0,0.0060090089597802585,27.031380671764193,0.8978887413503239,10721000000.0,0.09047663464229072,0
316709,Charles Schwab Corporation,Financials,2022-02-24,0,2022,2,2021,667270000000.0,5855000000.0,18520000000.0,611009000000.0,0.008774559024083205,27.22646059855479,0.9156848052512476,11691000000.0,0.5841245402446327,0
316709,Charles Schwab Corporation,Financials,2023-02-24,0,2023,2,2022,551772000000.0,7183000000.0,20762000000.0,515164000000.0,0.013018058183452585,27.036400754419294,0.9336537555367072,18520000000.0,0.12105831533477329,0
316709,Charles Schwab Corporation,Financials,2024-02-23,2,2024,2,2023,493178000000.0,5067000000.0,18837000000.0,452220000000.0,0.010274180924534347,26.924136000591247,0.916950877776381,20762000000.0,-0.09271746459878627,1
316709,Charles Schwab Corporation,Financials,2025-02-26,3,2025,2,2024,479843000000.0,5942000000.0,19606000000.0,431468000000.0,0.012383217010563871,26.896724804011594,0.8991857753473532,18837000000.0,0.04082391038912769,1
316709,Charles Schwab Corporation,Financials,2026-02-25,6,2026,2,2025,490995000000.0,8852000000.0,23921000000.0,441570000000.0,0.01802869682990662,26.919699781389692,0.8993370604588642,19606000000.0,0.2200856880546771,1
318154,Amgen,Health Care,2019-02-13,0,2019,2,2018,66416000000.0,8394000000.0,23747000000.0,66416000000.0,0.12638520838352205,24.919203828257093,1.0,,,0
318154,Amgen,Health Care,2020-02-12,0,2020,2,2019,59707000000.0,7842000000.0,23362000000.0,59707000000.0,0.13134138375734838,24.812715103402702,1.0,23747000000.0,-0.01621257421990141,0
318154,Amgen,Health Care,2021-02-09,0,2021,2,2020,62948000000.0,7264000000.0,25424000000.0,62948000000.0,0.11539683548325602,24.865574825685027,1.0,23362000000.0,0.08826299118226189,0
318154,Amgen,Health Care,2022-02-16,0,2022,2,2021,61165000000.0,5893000000.0,25979000000.0,61165000000.0,0.09634594948091228,24.83684096744529,1.0,25424000000.0,0.021829767149150303,0
318154,Amgen,Health Care,2023-02-09,0,2023,2,2022,65121000000.0,6552000000.0,26323000000.0,65121000000.0,0.10061270557884554,24.899512914788147,1.0,25979000000.0,0.013241464259594382,0
318154,Amgen,Health Care,2024-02-14,3,2024,2,2023,97154000000.0,6717000000.0,28190000000.0,97154000000.0,0.06913765773925933,25.299563185365386,1.0,26323000000.0,0.07092656612088288,1
318154,Amgen,Health Care,2025-02-14,8,2025,2,2024,91839000000.0,4090000000.0,33424000000.0,91839000000.0,0.044534457038948594,25.243302880956644,1.0,28190000000.0,0.18566867683575738,1
318154,Amgen,Health Care,2026-02-13,10,2026,2,2025,90586000000.0,7711000000.0,36751000000.0,90586000000.0,0.0851235290221447,25.229565512668753,1.0,33424000000.0,0.09953925323121116,1
319201,KLA Corporation,Information Technology,2019-08-16,4,2019,8,2019,9008516000.0,1175617000.0,4568904000.0,6330823000.0,0.13050062851639493,22.9214361891188,0.7027598108278877,,,1
319201,KLA Corporation,Information Technology,2020-08-07,4,2020,8,2020,9279960000.0,1216785000.0,5806424000.0,6598950000.0,0.13111963844671745,22.951123073390402,0.7110968150724788,4568904000.0,0.2708570808228845,1
319201,KLA Corporation,Information Technology,2021-08-06,1,2021,8,2021,10271124000.0,2078292000.0,6918734000.0,6895482000.0,0.2023431904823659,23.052602299883606,0.6713463881849737,5806424000.0,0.1915654109999545,1
319201,KLA Corporation,Information Technology,2022-08-05,1,2022,8,2022,12597088000.0,3321807000.0,9211883000.0,11197998000.0,0.2636964193629512,23.256731513082446,0.8889354428579049,6918734000.0,0.3314405496728159,1
319201,KLA Corporation,Information Technology,2023-08-04,2,2023,8,2023,14072357000.0,3387277000.0,10496056000.0,11152604000.0,0.24070431129625264,23.367478213588008,0.7925185525068758,9211883000.0,0.1394039633373545,1
319201,KLA Corporation,Information Technology,2024-08-05,2,2024,8,2024,15433566000.0,2761896000.0,9812247000.0,12065238000.0,0.1789538464409327,23.459810584850807,0.7817530958172596,10496056000.0,-0.06514913792380683,1
319201,KLA Corporation,Information Technology,2025-08-08,0,2025,8,2025,16067926000.0,4061643000.0,12156162000.0,11375473000.0,0.2527795435453213,23.50009094800591,0.7079615004450481,9812247000.0,0.2388764775285417,0
319201,KLA Corporation,Information Technology,2026-08-06,2,2026,8,2026,17951535000.0,4830771000.0,13579476000.0,11601715000.0,0.2691007203562258,23.61094146354481,0.6462798306662912,12156162000.0,0.1170858038910636,1
320187,"Nike, Inc.",Consumer Discretionary,2019-07-23,1,2019,7,2019,23717000000.0,4029000000.0,39117000000.0,23717000000.0,0.16987814647721045,23.88945792752917,1.0,,,1
320187,"Nike, Inc.",Consumer Discretionary,2020-07-24,1,2020,7,2020,31342000000.0,2539000000.0,37403000000.0,31342000000.0,0.0810095080084232,24.168224888047437,1.0,39117000000.0,-0.04381726615026715,1
320187,"Nike, Inc.",Consumer Discretionary,2021-07-20,1,2021,7,2021,37740000000.0,5727000000.0,44538000000.0,37740000000.0,0.15174880763116058,24.353986376886816,1.0,37403000000.0,0.1907600994572627,1
320187,"Nike, Inc.",Consumer Discretionary,2022-07-21,1,2022,7,2022,40321000000.0,6046000000.0,46710000000.0,40321000000.0,0.14994667790977406,24.420138261989273,1.0,44538000000.0,0.04876734473932376,1
320187,"Nike, Inc.",Consumer Discretionary,2023-07-20,1,2023,7,2023,37531000000.0,5070000000.0,51217000000.0,37531000000.0,0.13508832698302736,24.348433095088744,1.0,46710000000.0,0.09648897452365657,1
320187,"Nike, Inc.",Consumer Discretionary,2024-07-25,3,2024,7,2024,38110000000.0,5700000000.0,51362000000.0,38110000000.0,0.14956704277092628,24.363742551832182,1.0,51217000000.0,0.0028310912392370824,1
320187,"Nike, Inc.",Consumer Discretionary,2025-07-17,1,2025,7,2025,36579000000.0,3219000000.0,46309000000.0,36579000000.0,0.08800131222832773,24.32274014219265,1.0,51362000000.0,-0.09838012538452556,1
320187,"Nike, Inc.",Consumer Discretionary,2026-07-15,1,2026,7,2026,38410000000.0,3108000000.0,46398000000.0,38410000000.0,0.08091642801353814,24.371583679304223,1.0,46309000000.0,0.0019218726381480256,1
320193,Apple Inc.,Information Technology,2019-10-31,0,2019,10,2019,338516000000.0,55256000000.0,260174000000.0,248028000000.0,0.16323009842961633,26.547837195537657,0.7326921031797611,,,0
320193,Apple Inc.,Information Technology,2020-10-30,0,2020,10,2020,323888000000.0,57411000000.0,274515000000.0,258549000000.0,0.1772557180259843,26.50366361396563,0.7982666847799239,260174000000.0,0.05512080376978479,0
320193,Apple Inc.,Information Technology,2021-10-29,0,2021,10,2021,351002000000.0,94680000000.0,365817000000.0,287912000000.0,0.26974205275183616,26.58405775840174,0.8202574344305731,274515000000.0,0.33259384733074704,0
320193,Apple Inc.,Information Technology,2022-10-28,0,2022,10,2022,352755000000.0,99803000000.0,394328000000.0,302083000000.0,0.2829244092925685,26.589039601923314,0.8563535598361469,365817000000.0,0.0779378760418461,0
320193,Apple Inc.,Information Technology,2023-11-03,1,2023,11,2023,352583000000.0,96995000000.0,383285000000.0,290437000000.0,0.27509834563776475,26.588551892475053,0.8237407929480435,394328000000.0,-0.02800460530319937,1
320193,Apple Inc.,Information Technology,2024-11-01,3,2024,11,2024,364980000000.0,93736000000.0,391035000000.0,308030000000.0,0.25682503150857583,26.623108394507078,0.8439640528248123,383285000000.0,0.02021994077514111,1
320193,Apple Inc.,Information Technology,2025-10-31,7,2025,10,2025,359241000000.0,112010000000.0,416161000000.0,285508000000.0,0.3117962593356549,26.60725930939967,0.7947533828265705,391035000000.0,0.06425511782832749,1
320335,Globe Life,Financials,2019-03-01,0,2019,3,2018,23095722000.0,701466000.0,4303751000.0,17680545000.0,0.03037211826501895,23.86291324251829,0.7655333312377072,,,0
320335,Globe Life,Financials,2020-02-27,0,2020,2,2019,25977460000.0,760790000.0,4527532000.0,18683153000.0,0.029286543026146514,23.98049507589584,0.7192063042345171,4303751000.0,0.05199673494121759,0
320335,Globe Life,Financials,2021-02-25,0,2021,2,2020,29046731000.0,731773000.0,4737921000.0,20275639000.0,0.025192955448239598,24.09217178379186,0.698035142061253,4527532000.0,0.046468804637935124,0
320335,Globe Life,Financials,2022-02-24,0,2022,2,2021,29768048000.0,1031114000.0,5112038000.0,21125242000.0,0.03463828061551097,24.116701440459195,0.7096616479521936,4737921000.0,0.07896227058239247,0
320335,Globe Life,Financials,2023-02-23,0,2023,2,2022,25986797000.0,894386000.0,5226740000.0,22037220000.0,0.03441693872469162,23.98085443829759,0.8480160136703265,5112038000.0,0.022437626637360708,0
320335,Globe Life,Financials,2024-02-28,0,2024,2,2023,28051499000.0,970755000.0,5447533000.0,23564696000.0,0.03460617202667137,24.05730790777244,0.8400512215051325,5226740000.0,0.042242965978793734,0
320335,Globe Life,Financials,2025-02-26,1,2025,2,2024,29076181000.0,1070762000.0,5778069000.0,23770661000.0,0.03682608799278007,24.09318515361477,0.8175303696176606,5447533000.0,0.06067627309462842,1
320335,Globe Life,Financials,2026-02-25,2,2026,2,2025,30813692000.0,1161238000.0,5994318000.0,24839113000.0,0.03768577942558782,24.15122497359943,0.8061063568753787,5778069000.0,0.03742582513292936,1
352541,Alliant Energy,Utilities,2019-02-22,0,2019,2,2018,15426000000.0,522000000.0,3534000000.0,15426000000.0,0.0338389731621937,23.45932023445822,1.0,,,0
352541,Alliant Energy,Utilities,2020-02-21,0,2020,2,2019,16701000000.0,567000000.0,3648000000.0,16701000000.0,0.0339500628704868,23.53873443481589,1.0,3534000000.0,0.032258064516129004,0
352541,Alliant Energy,Utilities,2021-02-19,0,2021,2,2020,17710000000.0,624000000.0,3416000000.0,17710000000.0,0.0352343308865048,23.597395288741154,1.0,3648000000.0,-0.0635964912280702,0
352541,Alliant Energy,Utilities,2022-02-18,2,2022,2,2021,18553000000.0,674000000.0,3669000000.0,18553000000.0,0.03632835660001078,23.643897337991152,1.0,3416000000.0,0.0740632318501171,1
352541,Alliant Energy,Utilities,2023-02-24,2,2023,2,2022,20163000000.0,686000000.0,4205000000.0,20163000000.0,0.034022714873778705,23.72711507860235,1.0,3669000000.0,0.14608885254837833,1
352541,Alliant Energy,Utilities,2024-02-16,4,2024,2,2023,21237000000.0,703000000.0,4027000000.0,21237000000.0,0.0331026039459434,23.779010780406573,1.0,4205000000.0,-0.04233055885850179,1
352541,Alliant Energy,Utilities,2025-02-21,8,2025,2,2024,22714000000.0,690000000.0,3981000000.0,22714000000.0,0.030377740600510697,23.846247311415866,1.0,4027000000.0,-0.011422895455674209,1
352541,Alliant Energy,Utilities,2026-02-20,6,2026,2,2025,24991000000.0,810000000.0,4362000000.0,24991000000.0,0.0324116682005522,23.941781596999054,1.0,3981000000.0,0.09570459683496613,1
352915,Universal Health Services,Health Care,2019-02-27,0,2019,2,2018,11265480000.0,779705000.0,10772278000.0,11265480000.0,0.06921187557032635,23.145009019776374,1.0,,,0
352915,Universal Health Services,Health Care,2020-02-26,0,2020,2,2019,11668250000.0,814854000.0,11378259000.0,11668250000.0,0.06983515094380048,23.180137314845076,1.0,10772278000.0,0.05625374688622031,0
352915,Universal Health Services,Health Care,2021-02-25,0,2021,2,2020,13476879000.0,943953000.0,11558897000.0,13476879000.0,0.07004240373457386,23.324241387433872,1.0,11378259000.0,0.015875715256613576,0
352915,Universal Health Services,Health Care,2022-02-24,0,2022,2,2021,13093543000.0,991590000.0,12642117000.0,13093543000.0,0.07573122110646446,23.295385044874646,1.0,11558897000.0,0.09371309390506721,0
352915,Universal Health Services,Health Care,2023-02-27,0,2023,2,2022,13494188000.0,675609000.0,13399370000.0,13494188000.0,0.05006666573787174,23.32552491117257,1.0,12642117000.0,0.059899224156840125,0
352915,Universal Health Services,Health Care,2024-02-27,0,2024,2,2023,13967602000.0,717795000.0,14281976000.0,13967602000.0,0.05138999521893593,23.36000634193782,1.0,13399370000.0,0.06586921623927089,0
352915,Universal Health Services,Health Care,2025-02-26,2,2025,2,2024,14469749000.0,1142097000.0,15827935000.0,14469749000.0,0.07892998005701413,23.39532603120577,1.0,14281976000.0,0.10824545567083987,1
352915,Universal Health Services,Health Care,2026-02-25,20,2026,2,2025,15527593000.0,1488796000.0,17364829000.0,15527593000.0,0.09588066869089111,23.465884471753487,1.0,15827935000.0,0.09710009549571685,1
354190,Arthur J. Gallagher & Co.,Financials,2019-02-08,2,2019,2,2018,16334000000.0,633500000.0,1657400000.0,11764300000.0,0.038784131259948576,23.516514661882496,0.7202338680053876,,,1
354190,Arthur J. Gallagher & Co.,Financials,2020-02-07,3,2020,2,2019,19634800000.0,668800000.0,1721400000.0,14419300000.0,0.03406197160144234,23.70056933903197,0.7343746816876159,1657400000.0,0.03861469771931936,1
354190,Arthur J. Gallagher & Co.,Financials,2021-02-08,4,2021,2,2020,22331400000.0,818800000.0,7003600000.0,16098700000.0,0.03666586062674082,23.829259596757936,0.7208997196772258,1721400000.0,3.068548855582665,1
354190,Arthur J. Gallagher & Co.,Financials,2022-02-18,3,2022,2,2021,33236100000.0,906800000.0,8209400000.0,24784900000.0,0.027283586221006677,24.226902471530273,0.7457222718670361,7003600000.0,0.1721685990062254,1
354190,Arthur J. Gallagher & Co.,Financials,2023-02-10,3,2023,2,2022,38358400000.0,1114200000.0,8550600000.0,29168200000.0,0.02904709268374072,24.370239375977054,0.7604123216818219,8209400000.0,0.041562111725582884,1
354190,Arthur J. Gallagher & Co.,Financials,2024-02-09,4,2024,2,2023,51616000000.0,970000000.0,10072000000.0,40800500000.0,0.01879262244265344,24.66709753888921,0.7904622597644141,8550600000.0,0.17792903421982076,1
354190,Arthur J. Gallagher & Co.,Financials,2025-02-18,3,2025,2,2024,64255000000.0,1463000000.0,11555000000.0,44075000000.0,0.022768656135709282,24.886125378705515,0.6859388374445569,10072000000.0,0.14723987291501195,1
354190,Arthur J. Gallagher & Co.,Financials,2026-02-17,5,2026,2,2025,70665000000.0,1494000000.0,13942000000.0,47318000000.0,0.02114200806622798,24.981216237766528,0.6696101323144413,11555000000.0,0.20657723929035043,1
354950,Home Depot (The),Consumer Discretionary,2019-03-28,1,2019,3,2018,44529000000.0,8630000000.0,100904000000.0,43075000000.0,0.19380628354555457,24.519406499257148,0.9673471221002043,,,1
354950,Home Depot (The),Consumer Discretionary,2020-03-25,0,2020,3,2019,44003000000.0,11121000000.0,108203000000.0,45881000000.0,0.2527327682203486,24.50752365035858,1.0426789082562553,100904000000.0,0.07233608182034401,0
354950,Home Depot (The),Consumer Discretionary,2021-03-24,2,2021,3,2020,51236000000.0,11242000000.0,110225000000.0,54352000000.0,0.21941603559996878,24.6597082469153,1.0608166133187602,108203000000.0,0.01868709740025687,1
354950,Home Depot (The),Consumer Discretionary,2022-03-23,2,2022,3,2021,70581000000.0,12866000000.0,132110000000.0,67282000000.0,0.182287017752653,24.980026823412803,0.9532593757526813,110225000000.0,0.19854842367883885,1
354950,Home Depot (The),Consumer Discretionary,2023-03-15,2,2023,3,2022,71876000000.0,16433000000.0,151157000000.0,73572000000.0,0.2286298625410429,24.99820824901062,1.0235961934442652,132110000000.0,0.14417530845507542,1
354950,Home Depot (The),Consumer Discretionary,2024-03-13,3,2024,3,2023,76445000000.0,17105000000.0,157403000000.0,74883000000.0,0.2237556413107463,25.059837364958987,0.9795670089606907,151157000000.0,0.04132127523038953,1
354950,Home Depot (The),Consumer Discretionary,2025-03-21,4,2025,3,2024,76530000000.0,15143000000.0,152669000000.0,75486000000.0,0.19787011629426368,25.06094865776824,0.986358290866327,157403000000.0,-0.030075665648049865,1
354950,Home Depot (The),Consumer Discretionary,2026-03-18,2,2026,3,2025,96119000000.0,14806000000.0,159514000000.0,89479000000.0,0.15403822345217907,25.28885284409847,0.9309189650329279,152669000000.0,0.04483555928184502,1
702165,Norfolk Southern,Industrials,2019-02-08,0,2019,2,2018,36239000000.0,2666000000.0,11458000000.0,20877000000.0,0.07356715141146279,24.313401723921487,0.5760920555202959,,,0
702165,Norfolk Southern,Industrials,2020-02-06,0,2020,2,2019,37923000000.0,2722000000.0,11296000000.0,22739000000.0,0.0717770218600849,24.358823625127943,0.5996097355167049,11458000000.0,-0.014138593122709042,0
702165,Norfolk Southern,Industrials,2021-02-04,0,2021,2,2020,37962000000.0,2013000000.0,9789000000.0,23171000000.0,0.05302671092144776,24.359851496339214,0.610373531426163,11296000000.0,-0.13341005665722383,0
702165,Norfolk Southern,Industrials,2022-02-04,0,2022,2,2021,38493000000.0,3005000000.0,11142000000.0,24852000000.0,0.07806614189592913,24.373742243527403,0.6456238796664329,9789000000.0,0.13821636530799886,0
702165,Norfolk Southern,Industrials,2023-02-03,0,2023,2,2022,38885000000.0,3270000000.0,12745000000.0,26152000000.0,0.0840941236980841,24.38387440909332,0.6725472547254725,11142000000.0,0.14387004128522718,0
702165,Norfolk Southern,Industrials,2024-02-05,0,2024,2,2023,41652000000.0,1827000000.0,12156000000.0,28871000000.0,0.04386343993085566,24.45261522361406,0.6931479880918083,12745000000.0,-0.046214201647704956,0
702165,Norfolk Southern,Industrials,2025-02-10,2,2025,2,2024,43682000000.0,2622000000.0,12123000000.0,29376000000.0,0.06002472414266746,24.50020195488063,0.6724966805549196,12156000000.0,-0.002714708785784836,1
702165,Norfolk Southern,Industrials,2026-02-09,2,2026,2,2025,45236000000.0,2873000000.0,12180000000.0,29689000000.0,0.06351136263153241,24.535159066955494,0.6563135555752055,12123000000.0,0.004701806483543569,1
707549,Lam Research,Information Technology,2019-08-20,0,2019,8,2019,12001333000.0,2191430000.0,9653559000.0,7278029000.0,0.18259888297408297,23.208283563898448,0.6064350518396582,,,0
707549,Lam Research,Information Technology,2020-08-18,2,2020,8,2020,14559047000.0,2251753000.0,10044736000.0,9375558000.0,0.15466348861982518,23.40147842427609,0.6439678366310652,9653559000.0,0.04052153200700381,1
707549,Lam Research,Information Technology,2021-08-17,2,2021,8,2021,15892152000.0,3908458000.0,14626150000.0,9864964000.0,0.24593635902802843,23.489091239413806,0.6207443774763796,10044736000.0,0.4561009866262289,1
707549,Lam Research,Information Technology,2022-08-24,2,2022,8,2022,17195632000.0,4605286000.0,17227039000.0,10917266000.0,0.26781719915848395,23.5679212350258,0.6348859989560139,14626150000.0,0.17782458131497347,1
707549,Lam Research,Information Technology,2023-08-15,2,2023,8,2023,18781643000.0,4510931000.0,17428516000.0,10571471000.0,0.24017765644890599,23.656145793587758,0.5628618859383069,17227039000.0,0.01169539350320159,1
707549,Lam Research,Information Technology,2024-08-29,7,2024,8,2024,18744728000.0,3827772000.0,14905386000.0,10205274000.0,0.20420525707281537,23.654178376492865,0.5444343604239016,17428516000.0,-0.1447702145151084,1
707549,Lam Research,Information Technology,2025-08-11,6,2025,8,2025,21345260000.0,5358217000.0,18435591000.0,11483641000.0,0.25102608260569326,23.784095537920756,0.5379948991017209,14905386000.0,0.23684089764599192,1
707549,Lam Research,Information Technology,2026-08-07,8,2026,8,2026,23529743000.0,7265396000.0,23232690000.0,11058822000.0,0.3087749832201737,23.881531117399092,0.4699933186690564,18435591000.0,0.26020858240997,1
711404,Cooper Companies (The),Health Care,2019-12-20,0,2019,12,2019,6274500000.0,466700000.0,2653400000.0,2645900000.0,0.07438042871941987,22.559759637514635,0.4216909713921428,,,0
711404,Cooper Companies (The),Health Care,2020-12-11,0,2020,12,2020,6737500000.0,238400000.0,2430900000.0,2912700000.0,0.03538404452690167,22.63095477318153,0.4323116883116883,2653400000.0,-0.0838546770181654,0
711404,Cooper Companies (The),Health Care,2021-12-10,0,2021,12,2021,9606200000.0,2944700000.0,2922500000.0,2664200000.0,0.3065416085444817,22.985674560292935,0.2773417168078949,2430900000.0,0.20222962688716106,0
711404,Cooper Companies (The),Health Care,2022-12-09,0,2022,12,2022,11492300000.0,385800000.0,3308400000.0,4317600000.0,0.03357030359458072,23.164943082839322,0.37569503058569653,2922500000.0,0.1320444824636442,0
711404,Cooper Companies (The),Health Care,2023-12-08,0,2023,12,2023,11658900000.0,294200000.0,3593200000.0,4107900000.0,0.025233941452452634,23.17933567379585,0.35234027223837583,3308400000.0,0.08608390762906537,0
711404,Cooper Companies (The),Health Care,2024-12-06,1,2024,12,2024,12315200000.0,392300000.0,3895400000.0,4231600000.0,0.03185494348447447,23.234100108744325,0.3436078991814993,3593200000.0,0.08410330624512974,1
711404,Cooper Companies (The),Health Care,2025-12-05,0,2025,12,2025,12394800000.0,374900000.0,4092400000.0,4155700000.0,0.030246555006938392,23.240542866764862,0.33527769709878336,3895400000.0,0.0505724700929302,0
713676,PNC Financial Services,Financials,2019-03-01,3,2019,3,2018,382315000000.0,,16190000000.0,334545000000.0,,26.669510713080996,0.8750506781057505,,,1
713676,PNC Financial Services,Financials,2020-03-02,3,2020,3,2019,410295000000.0,,16839000000.0,360952000000.0,,26.740142250115085,0.8797377496679218,16190000000.0,0.04008647313156266,1
713676,PNC Financial Services,Financials,2021-02-26,3,2021,2,2020,466679000000.0,,16901000000.0,412638000000.0,,26.86890749210385,0.8842009175471791,16839000000.0,0.003681928855632677,1
713676,PNC Financial Services,Financials,2022-02-25,2,2022,2,2021,557191000000.0,,19211000000.0,501465000000.0,,27.046173926532095,0.8999876164546807,16901000000.0,0.13667830305899065,1
713676,PNC Financial Services,Financials,2023-02-22,2,2023,2,2022,557263000000.0,,21120000000.0,511451000000.0,,27.046303137787294,0.9177910609532662,19211000000.0,0.09937015251678716,1
713676,PNC Financial Services,Financials,2024-02-21,7,2024,2,2023,561580000000.0,,21490000000.0,510439000000.0,,27.054020076488257,0.9089337227109228,21120000000.0,0.017518939393939448,1
713676,PNC Financial Services,Financials,2025-02-21,4,2025,2,2024,560038000000.0,,21555000000.0,505569000000.0,,27.051270475516272,0.9027405283212925,21490000000.0,0.003024662633783093,1
713676,PNC Financial Services,Financials,2026-02-20,5,2026,2,2025,573572000000.0,,23099000000.0,512936000000.0,,27.075149310535473,0.8942835424323363,21555000000.0,0.07163071213175587,1
715957,Dominion Energy,Utilities,2019-02-28,0,2019,2,2018,77914000000.0,2447000000.0,11199000000.0,55866000000.0,0.03140642246579562,25.078871491262493,0.7170213312113356,,,0
715957,Dominion Energy,Utilities,2020-02-28,0,2020,2,2019,103823000000.0,1358000000.0,14401000000.0,69790000000.0,0.013079953382198549,25.365953363094448,0.6722017279408223,11199000000.0,0.28591838557014015,0
715957,Dominion Energy,Utilities,2021-02-25,0,2021,2,2020,95905000000.0,-401000000.0,14172000000.0,69444000000.0,-0.004181220999947865,25.286623955120064,0.7240915489286273,14401000000.0,-0.01590167349489624,0
715957,Dominion Energy,Utilities,2022-02-24,0,2022,2,2021,99590000000.0,3399000000.0,11419000000.0,70672000000.0,0.034129932724169094,25.324327594889958,0.7096294808715734,14172000000.0,-0.1942562799887101,0
715957,Dominion Energy,Utilities,2023-02-21,0,2023,2,2022,104795000000.0,1191000000.0,13938000000.0,77136000000.0,0.01136504604227301,25.375271897771533,0.7360656519872131,11419000000.0,0.22059725019704013,0
715957,Dominion Energy,Utilities,2024-02-23,2,2024,2,2023,109080000000.0,1962000000.0,14393000000.0,81513000000.0,0.017986798679867987,25.4153473949238,0.7472772277227723,13938000000.0,0.032644568804706564,1
715957,Dominion Energy,Utilities,2025-02-27,5,2025,2,2024,102415000000.0,2034000000.0,14459000000.0,72613000000.0,0.019860372015817994,25.35229902319903,0.709007469608944,14393000000.0,0.004585562426179468,1
715957,Dominion Energy,Utilities,2026-02-23,5,2026,2,2025,115857000000.0,2998000000.0,16506000000.0,82440000000.0,0.025876727344916577,25.47562250896013,0.7115668453351977,14459000000.0,0.14157272287156797,1
